,GPT-weighted_15,GPT-weighted_30,GPT-weighted_45,GPT-equal_15,GPT-equal_30,GPT-equal_45,MVO_GMV_weighted_15,MVO_GMV_weighted_30,MVO_GMV_weighted_45,MVO_Maxret_weighted_15,MVO_Maxret_weighted_30,MVO_Maxret_weighted_45,MVO_MaxSharpe_weighted_15,MVO_MaxSharpe_weighted_30,MVO_MaxSharpe_weighted_45,epo_GMV_weighted_15,epo_GMV_weighted_30,epo_GMV_weighted_45,epo_Maxret_weighted_15,epo_Maxret_weighted_30,epo_Maxret_weighted_45,epo_MaxSharpe_weighted_15,epo_MaxSharpe_weighted_30,epo_MaxSharpe_weighted_45,SnP500
2023-05-05,-0.003398174002702814,-0.008656261378509389,-0.011103072557647087,-0.005765760920609431,-0.010711587345096918,-0.011976390907891266,-0.008742698867325038,-0.009080876822086692,-0.008425623745485944,0.005056520494028716,-0.005601807783334856,-0.002196521328694634,0.004517853468637645,-0.0016886516217492487,-0.002609346191277395,-0.0052374901483489555,-0.008670477814608613,-0.010195516710203911,0.005056520494028716,-0.0066291198190914224,-0.007023578897598415,0.004447113775767786,-0.00372219926578532,-0.007009534280071006,0.0
2023-05-12,0.0036725267794670557,0.00014548542903281003,-0.0022397044563096102,0.00012995326238418592,-0.0068222549004850475,-0.005485370729439554,-0.001415311073853065,-0.004172310856615069,-0.005090923896005295,-0.0032764794599495772,-0.0009677210478660214,-0.0003411206264327671,-0.0004296712177636053,-0.0036407619166808347,-0.00043736935201121874,-0.0016626213811232748,-0.006955659697508221,-0.004426725697591505,-0.0032764794599495772,0.00036346777523021956,6.70299478389147e-05,-0.0022382795897525343,-0.00047530244210103323,-1.6455680867166755e-05,-0.0029422597461469246
2023-05-19,0.01877860816017285,0.024099951899169803,0.01390571613829561,0.016713342255641805,0.013807567534283915,0.009778139460001611,-0.0009892291124824482,-0.002767111809854228,-0.00487422362705503,0.028648814639194775,0.016079616387011164,0.013200690422055406,0.018592289054980338,0.011578963549259358,0.009422282212255828,0.016345331022621368,0.011455331641943456,0.011732793550566223,0.028648814639194775,0.012074302333490605,0.011830274046257028,0.028311846982114197,0.01635226520259292,0.011794943913816525,0.016464254102122267
2023-05-26,0.019255317121679383,0.021599162040355058,0.007746003178085603,0.015887516083052722,0.0056785794101972265,0.0003747400078228935,-0.0014711849483897144,-0.00988490375468376,-0.011727347931975607,0.03929090813369629,0.019714565716667742,0.012723701486467842,0.0219693088502233,0.013963032630106564,0.009416645574444438,0.017006402185365976,0.006425385487923485,0.003773010100294849,0.03929090813369629,0.009204044488504648,0.0082313284290092,0.041014925793766865,0.013993148611200601,0.008243372075823041,0.0032133299554173433
2023-06-02,0.02152424067374925,0.02122471432153361,0.014646216168879622,0.020957790456758163,0.02371783773634717,0.015856120222498493,0.01670055363759837,0.01725584642752409,0.014210644755351387,0.026943871205584058,0.025434196989275293,0.014289778554072097,0.026142896159010665,0.024385694760802545,0.013336047562388043,0.023977977665762706,0.026248511950558218,0.0169935299582884,0.026943871205584058,0.019859831571461095,0.011637684668512893,0.026696174131469075,0.02246222877629367,0.011662054053067417,0.018290532119661584
2023-06-09,0.008250497206118146,0.005824451389468299,0.005379785188687647,0.008094622544786878,0.009654989400913916,0.006365209867874144,0.0071631928191551175,0.007070865487994071,0.008323206067110123,0.01370561616774535,0.009018361717979095,0.00882916354924479,0.01479904980944613,0.009312931614251507,0.010060001554548892,0.014430208668496869,0.016368627563998484,0.012846281164982543,0.01370561616774535,0.001589675792491363,0.008122914435952477,0.013636233224451955,0.007608772194017233,0.00815115161332769,0.003850612077542559
2023-06-16,0.030259403523907658,0.03153704927181411,0.020638122844445217,0.030167280950991415,0.027476642946025587,0.023444313506733483,0.02620865440207787,0.024087992004812042,0.022404301316383712,0.040819818405914976,0.025877824054283627,0.02639355912159158,0.03533593098625332,0.02584212601229985,0.02309758050278088,0.0302559377208913,0.026752956761446622,0.023356611005164618,0.040819818405914976,0.024269902776577812,0.027520817690076083,0.04087438180462222,0.024735786583870434,0.02751642734948545,0.025757987929439397
2023-06-23,-0.013534655182154576,-0.012363022454979222,-0.018771906294394736,-0.01500704750813453,-0.019169689021350744,-0.020223573220294,-0.01472585228391965,-0.012612274801467205,-0.01527571202350908,-0.011734127075918255,-0.012591008190797948,-0.015587697507322584,-0.01217062215150655,-0.008935201184863906,-0.014523309305251697,-0.015136168079549095,-0.018086410857037882,-0.01786904030718761,-0.011734127075918255,-0.010996995856632275,-0.01828368945036396,-0.012224185606179772,-0.011949372039003259,-0.018279144357030375,-0.013892395391790768
2023-06-30,0.010826280946284905,0.012117239241828726,0.015389548137012765,0.011263650375338496,0.017873556081069664,0.014724044857490348,0.003390645840271933,0.012949015576479095,0.007918578706247237,0.015871670632030543,0.01627723669364811,0.014597684326649984,0.015613094098655411,0.016892632011204167,0.01351744951027345,0.010426664636011607,0.017179144842260685,0.014363225037716143,0.015871670632030543,0.01686702900467152,0.013540498338841855,0.0151464255671796,0.016311325301089363,0.013558126604426235,0.02346873463007748
2023-07-07,-0.012489981631411795,-0.014503355021574071,-0.014907938218861827,-0.013492642388931997,-0.017268907236437037,-0.01493492820940634,-0.019517116221036246,-0.02221014528061982,-0.016973485809877453,-0.005947272975089013,-0.015856407155440566,-0.014099625822671658,-0.008148469111993517,-0.016699034797657886,-0.013062587559253602,-0.012758736737225829,-0.01664523202665935,-0.010421606461340271,-0.005947272975089013,-0.017423257489429855,-0.017439048977851646,-0.006320636809444169,-0.015133335941323933,-0.017451570403917316,-0.011556246624838229
2023-07-14,0.023347192970577746,0.025828304290877346,0.026151565597041904,0.023195771870253568,0.023923174899410427,0.02554133295199268,0.017495342093211352,0.01311011956705821,0.020927434668688516,0.02433629154748229,0.025930557685984734,0.02528117613254044,0.020654469885136972,0.021425615523938735,0.023271745157839696,0.022013942682201026,0.02008991494992607,0.02498807744380538,0.02433629154748229,0.019505654523934268,0.022883802284369592,0.024764337543456083,0.024560028436505066,0.02287033417413653,0.024203439874348476
2023-07-21,0.008015381036339253,0.013224410313928736,0.017783057906235467,0.011958097194861406,0.016779102034220506,0.018867691006634102,0.024116710401949737,0.02275848106352374,0.023214683581041617,-0.0011486846277984908,0.009608629213955222,0.011440558104709009,0.003126248460205927,0.012231089283819552,0.013763070554855483,0.010410328623850607,0.012962136923737821,0.011382316714489749,-0.0011486846277984908,0.01323880673562261,0.014626902530625818,-0.0013207170752906894,0.009976559351243752,0.014656686245833717,0.006862827974119634
2023-07-28,0.014504628738773562,0.01619855675817128,0.012698810100991498,0.013157798442509971,0.013355709919075753,0.009907230913580145,0.006126325319347092,0.004004118189914863,0.005556459649925349,0.01741357975015201,0.01485047048146848,0.008590322206343481,0.011050968890650159,0.008050023376441118,0.00885880993954058,0.011821467551573095,0.012462413278732987,0.010970716236380573,0.01741357975015201,0.01948217285952314,0.011265233311007927,0.01614136957471146,0.017188274225249822,0.01119737943220267,0.010116115260186298
2023-08-04,-0.02222842027246763,-0.01831029114481908,-0.016161513978538378,-0.020501636632772935,-0.018156478948897825,-0.015290518232103145,-0.022377229708588353,-0.021646388728966848,-0.01919854056315151,-0.030247487056948796,-0.026866518390725402,-0.01936597059526357,-0.03054915334958619,-0.02393023498010327,-0.021462708322536717,-0.018928436500426193,-0.01803272283257462,-0.014552068400477625,-0.030247487056948796,-0.024928152415342297,-0.01871927662283024,-0.031230004392375443,-0.024431011306469852,-0.018700221580906118,-0.022740062318268972
2023-08-11,-0.005979794422636853,-0.007604534948593478,0.0005520031558303717,-0.004982558226997336,-0.0029859337079036763,0.004570374912724828,0.006059455422553928,0.005788190673851279,0.013325547923185743,-0.01872750037959281,-0.010435532675794668,-0.004344175921704552,-0.012889660896250765,-0.006782831072075002,-0.002525993034576901,-0.0038020669165685916,-0.00046798981389262195,0.0043491345233661605,-0.01872750037959281,-0.004186274043004756,0.0010799482353618384,-0.01904134572822358,-0.00628347215253966,0.0010812726170066345,-0.003121904306016665
2023-08-18,-0.02158308692362454,-0.014061691952838906,-0.01779808063580668,-0.02151180150126142,-0.02174095270635301,-0.018147935133728144,-0.014361911888059797,-0.015063846155266902,-0.017326346456046582,-0.022327732844921955,-0.020348787481590525,-0.01646540224862436,-0.02736587748073893,-0.019767500046417474,-0.018474355422006594,-0.023577267167744664,-0.02286674501765129,-0.021963881167584298,-0.022327732844921955,-0.01475629428302705,-0.015067972464883672,-0.021886195048739454,-0.01824117978614037,-0.015077829868230697,-0.021133241759744292
2023-08-25,0.009032428254136526,0.009756647870031943,-0.003421112759480094,0.005979315196933399,0.005005369852945973,-0.005275244378036725,-0.001242748820624029,0.001773830966358414,-0.00398118897262878,0.02519261108371995,0.014310036982082996,0.0020685953466665907,0.02076085930003213,0.013733471358883698,0.0013482545442906613,0.008110774994986247,0.007518682069559857,-0.0015806690368405096,0.02519261108371995,0.008683464357249093,-0.0012177904505628057,0.02474727323629078,0.012158117926113654,-0.0012180440665234826,0.008238533065539233
2023-09-01,0.0204308921592955,0.02194252351618875,0.022492895852066708,0.018673174288896588,0.023882024526098,0.02264680734906177,0.003719039756107101,0.011559251548943994,0.01199291350279652,0.026134912518760656,0.02323656798088969,0.02115531462960707,0.021690969108477898,0.019177409347909125,0.0205610775278664,0.017286610311810113,0.022940265535536852,0.0239084115790269,0.026134912518760656,0.021157310224720227,0.02400474258812446,0.026293237287071447,0.0234458857165305,0.02397158805615973,0.02498123107730188
2023-09-08,-0.013668796472053768,-0.01406705251437712,-0.008161205110844838,-0.014795220588851632,-0.012054151856410344,-0.00613834230374577,-0.01380234619448617,-0.011864652158746769,-0.004155627890041869,-0.017344153280220653,-0.014425781746534527,-0.0061127920148794646,-0.013249272208310403,-0.010311158846825208,-0.0056990190282761866,-0.013345474659173018,-0.011603698840293775,-0.004927657928188722,-0.017344153280220653,-0.016941726381886846,-0.007106650330148123,-0.017108093289988746,-0.012835739887165132,-0.007115168677299888,-0.012905835528422172
2023-09-15,0.009616630273636684,0.000944971662716787,0.0025403434871817954,0.009389345857327536,0.00414991046292279,0.00412799208735537,0.007444333704975881,0.004444485570613388,0.0081644659925868,0.00869573564988313,0.009343024783938558,0.0013451226932614802,0.01296604363001852,0.005819863793670388,0.006725275753299398,0.013511782237277448,0.007935913469199196,0.008101659636162939,0.00869573564988313,-0.00015788176844688806,-0.0014390952204786922,0.009212667166101918,-0.00033004304088790626,-0.001442209945160755,-0.0016086204970128248
2023-09-22,-0.03758557944937724,-0.032772465523564054,-0.02583670838638008,-0.03651737050496007,-0.0320567928532719,-0.02828126716184698,-0.026157689630109227,-0.02444067229671998,-0.02119481775956067,-0.039736911400352515,-0.031103026183800897,-0.029593879748130103,-0.03705839827027391,-0.027860664567508686,-0.02903772078503264,-0.03893856083214742,-0.03395234751625753,-0.031024548903684113,-0.039736911400352515,-0.0275506783757844,-0.027390298754079834,-0.040212300369426246,-0.030538968588589732,-0.027333062814599907,-0.029269753808731536
2023-09-29,-0.011132709640932381,-0.010203974382278158,-0.008675276949899557,-0.009870823258716466,-0.009107148404606358,-0.010775958540326203,-0.023634857099323114,-0.021846461176929344,-0.019437957647618576,-0.004572142820297276,-0.012396600716173434,-0.011414708891067549,-0.017886700092381247,-0.01652705740147531,-0.014368589957111766,-0.009397776443351158,-0.00934303606046838,-0.009359540177028003,-0.004572142820297276,-0.01045813714144972,-0.00733416479151261,-0.006569510410558754,-0.011863586950966565,-0.007320588056531463,-0.007409677984122731
2023-10-06,-0.001817833626164056,0.004304564410096745,-0.0024085802530388056,-0.004570639286697431,-0.0050927682479465775,-0.006617501297079609,-0.018854269868577078,-0.017834360311896225,-0.0126473548420859,0.013150052971613535,0.0038100337186104394,-0.0006605641193204725,0.0013423957162363997,-0.0026839086373801058,-0.003491115088683494,-0.007777761844171116,-0.00788118303296248,-0.005654969266338683,0.013150052971613535,0.005611365971705418,0.00016141507721689763,0.01064471752585705,0.004208136524947337,0.00014201685145387444,0.004769113290182592
2023-10-13,0.005179546924676259,-0.00045821165605397507,0.00457241290764987,0.00545939994681488,0.0018713505688845444,0.006301762530150468,0.0021922213607921126,0.0006927840795303286,0.006792451535950761,-0.0010883677032855754,0.003201107247557733,0.006356793892709156,0.0040035074126472114,0.0053847502268851155,0.007481519096323552,0.0033463839840983667,0.00016449965798193134,0.006801874718543877,-0.0010883677032855754,-0.0017501490410899434,0.004142224446430864,0.0009532497095483539,0.001101185391444659,0.00412892343427651,0.0044748253815132255
2023-10-20,-0.029699646345902053,-0.020622398029334743,-0.019785006329066768,-0.027014151540854292,-0.01622032805701301,-0.019738242360313296,-0.017411611618212475,-0.006197650794624088,-0.015786604937901183,-0.03931957742027481,-0.025809063385157094,-0.02850698280039521,-0.03583563097007192,-0.023588035448367073,-0.027027624757449575,-0.03219938210487605,-0.021091730769257633,-0.024605793282978072,-0.03931957742027481,-0.01213048590423138,-0.019260974701272526,-0.041393323016364225,-0.021067294169556217,-0.01923535971127399,-0.023942906998561386
2023-10-27,-0.019306160008963014,-0.025342456945272707,-0.02550454611166464,-0.019946679494866615,-0.020102094702289186,-0.021492964713397233,-0.011699403585754942,-0.007766836649916509,-0.012863855404586455,-0.016388594526906664,-0.015208123033529586,-0.017351326609146178,-0.009853992560382774,-0.008995443611857445,-0.014136141649698453,-0.018647482290781392,-0.015119812079531725,-0.01819721387922346,-0.016388594526906664,-0.016287792473561824,-0.024263454639994686,-0.015224876366984108,-0.015208204070619846,-0.024200719350735977,-0.025280774192355193
2023-11-03,0.01349036619448607,0.016338959800163977,0.015200443064637303,0.013922605094312424,0.014909268066698456,0.014971600728072687,0.013775809033486741,0.014302648560598596,0.014037566752728381,0.008729285886118987,0.011214470809645993,0.010458183700436496,0.008777360937143541,0.011065782545109037,0.011247056338504313,0.011274358051323707,0.012311574821082916,0.012461280603710101,0.008729285886118987,0.014700341135691408,0.015067264320683948,0.008900975017418933,0.012328576682418158,0.015066759380969241,
