Date,AAPL,AMZN,NVDA,JPM,PG,PFE,JNJ,KO,XOM,NEE,GOOGL,MSFT,TSLA,NKE,BAC
2018-04-30,43.63525390625,79.04750061035156,59.1777229309082,92.02324676513672,62.69124984741211,26.60463523864746,107.13286590576172,35.616981506347656,57.760536193847656,36.2291145324707,52.54999923706055,89.42437744140625,19.606000900268555,64.39808654785156,25.77375030517578
2018-05-07,44.7651252746582,80.14550018310547,63.0072135925293,96.63163757324219,63.504878997802734,27.10862159729004,109.76396179199219,35.4319953918457,61.05039596557617,35.489479064941406,55.16899871826172,91.81128692626953,20.070667266845703,64.71015167236328,27.19878387451172
2018-05-14,44.39445114135742,78.71849822998047,60.880828857421875,94.3147201538086,63.57410430908203,27.4812068939209,107.17601776123047,35.46562576293945,61.684383392333984,34.542301177978516,53.481998443603516,90.55205535888672,18.454666137695312,67.44306945800781,26.618213653564453
2018-05-21,44.93535614013672,80.50749969482422,61.70760726928711,93.91583251953125,64.31847381591797,27.51204490661621,104.78644561767578,35.65060043334961,59.71928405761719,35.86039733886719,54.20399856567383,92.83211517333984,18.59000015258789,68.322509765625,26.530241012573242
2018-05-28,45.33089828491211,82.0770034790039,63.81155776977539,91.99781036376953,63.57410430908203,27.95155906677246,105.38111114501953,36.25598907470703,62.086517333984375,36.006126403808594,56.75,95.12556457519531,19.454666137695312,68.8047866821289,25.861711502075195
2018-06-04,45.67879104614258,84.19950103759766,64.96581268310547,94.29773712158203,66.80260467529297,28.275413513183594,107.81446075439453,36.95387268066406,63.42945861816406,34.619564056396484,56.635501861572266,95.91835021972656,21.17733383178711,71.02629089355469,26.50615692138672
2018-06-11,44.9973030090332,85.79850006103516,65.7039794921875,91.57345581054688,66.97569274902344,28.03638458251953,106.5543212890625,37.096797943115234,61.19880294799805,35.46592330932617,57.9635009765625,94.50264739990234,23.878000259399414,71.91767120361328,25.861391067504883
2018-06-18,44.0632438659668,85.78350067138672,62.1594352722168,89.74876403808594,67.01896667480469,28.15203857421875,106.75421905517578,36.689170837402344,61.745086669921875,36.52408218383789,58.464500427246094,94.76692199707031,22.242000579833984,69.63231658935547,25.605247497558594
2018-06-25,44.108516693115234,84.98999786376953,58.679290771484375,88.43331146240234,67.56424713134766,27.974693298339844,105.45061492919922,37.20664596557617,62.76936721801758,37.13096237182617,56.45949935913086,93.06806945800781,22.863332748413086,75.55908966064453,24.898651123046875
2018-07-02,44.790000915527344,85.53150177001953,61.262760162353516,88.31449127197266,68.64619445800781,28.614694595336914,109.28314971923828,37.868316650390625,62.46586990356445,37.86011505126953,57.75400161743164,95.47476959228516,20.593332290649414,72.52458190917969,24.757333755493164
2018-07-09,45.59062576293945,90.65149688720703,61.755680084228516,90.75703430175781,68.64619445800781,28.938547134399414,109.43958282470703,37.95314407348633,63.20942306518555,37.68449783325195,60.22100067138672,99.50477600097656,21.257999420166016,73.37804412841797,25.216615676879883
2018-07-16,45.61683654785156,90.68499755859375,62.14457321166992,94.95523071289062,68.10090637207031,28.784332275390625,109.37004852294922,38.41123580932617,61.76026153564453,37.78452682495117,59.89400100708008,100.29756927490234,20.905332565307617,72.9797592163086,26.612146377563477
2018-07-23,45.507232666015625,90.8635025024414,62.424468994140625,99.0084228515625,70.37841796875,29.61708641052246,114.32366943359375,39.20014572143555,62.15480422973633,37.11985397338867,62.644500732421875,101.62835693359375,19.812000274658203,72.91338348388672,27.43356704711914
2018-07-30,49.5604248046875,91.16449737548828,62.44427490234375,99.91290283203125,71.9068603515625,31.259483337402344,114.67127227783203,39.54795455932617,60.84979248046875,38.04684066772461,61.90800094604492,101.96809387207031,23.211332321166992,74.66769409179688,27.83102035522461
2018-08-06,49.45081329345703,94.31500244140625,63.1105842590332,98.75243377685547,71.12081909179688,31.828937530517578,113.6283950805664,39.089866638183594,60.25798034667969,37.99793243408203,62.6254997253418,102.87413787841797,23.69933319091797,76.5547866821289,27.54838752746582
2018-08-13,52.02738571166992,94.11100006103516,60.64105224609375,97.93325805664062,73.09468841552734,32.73099899291992,116.86128234863281,39.53099822998047,59.99032211303711,38.94049835205078,60.79249954223633,101.53392791748047,20.366666793823242,75.62547302246094,27.150922775268555
2018-08-20,51.687828063964844,95.26950073242188,67.42794799804688,97.85646057128906,72.80644989013672,32.97206497192383,118.1474838256836,38.708133697509766,61.03281784057617,38.39140701293945,61.837501525878906,102.70157623291016,21.521333694458008,78.18582916259766,27.283411026000977
2018-08-27,54.43051528930664,100.635498046875,69.5234375,97.7711410522461,72.44835662841797,32.28773880004883,117.05247497558594,37.808937072753906,61.45442581176758,37.81342697143555,61.59000015258789,106.42498016357422,20.110666275024414,77.94876861572266,27.318744659423828
2018-09-03,52.916900634765625,97.60350036621094,67.37560272216797,97.54928588867188,71.54002380371094,32.81654357910156,120.13335418701172,38.78449249267578,62.72690963745117,38.50865173339844,58.87950134277344,102.52157592773438,17.549333572387695,76.3345718383789,27.256916046142578
2018-09-10,53.524261474609375,98.5094985961914,68.5081787109375,96.84957122802734,73.02481842041016,33.40755081176758,122.03177642822266,39.01353073120117,63.562435150146484,38.85545349121094,58.89899826049805,107.41030883789062,19.68000030517578,79.36705017089844,26.953794479370117
2018-09-17,52.046504974365234,95.75050354003906,65.29132843017578,100.56143951416016,74.95501708984375,34.262962341308594,124.99748992919922,39.85013198852539,65.28717041015625,38.20880889892578,58.60599899291992,108.2535400390625,19.940000534057617,81.3253173828125,27.53955078125
2018-09-24,53.978580474853516,100.1500015258789,69.64574432373047,96.28636932373047,72.69292449951172,34.2707405090332,120.87696838378906,39.5164794921875,65.17220306396484,37.501739501953125,60.354000091552734,108.35772705078125,17.65133285522461,80.53631591796875,26.14615249633789
2018-10-01,53.631858825683594,94.48249816894531,66.8799057006836,97.8052749633789,71.74966430664062,34.9239616394043,121.6905746459961,39.25127029418945,65.41748809814453,38.569061279296875,58.39149856567383,106.23548889160156,17.463333129882812,76.1634750366211,26.82954216003418
2018-10-08,53.11058807373047,89.43049621582031,61.10049819946289,91.89952850341797,69.05084228515625,34.045223236083984,117.11516571044922,38.22464370727539,62.3819465637207,37.89554977416992,56.027000427246094,103.81007385253906,17.25200080871582,72.16136169433594,25.258644104003906
2018-10-15,52.44105911254883,88.20149993896484,56.7956428527832,92.72443389892578,76.24765014648438,34.605125427246094,121.64684295654297,39.636253356933594,62.834224700927734,38.812950134277344,55.25899887084961,102.94791412353516,17.333332061767578,70.54532623291016,25.134389877319336
2018-10-22,51.7213020324707,82.1405029296875,49.142601013183594,88.86628723144531,77.41482543945312,33.12759780883789,119.82718658447266,39.28548049926758,59.430721282958984,38.014137268066406,54.1875,101.33726501464844,22.059999465942383,68.51099395751953,23.42148780822754
2018-10-29,49.61227798461914,83.27649688720703,53.26405334472656,93.12830352783203,79.13298797607422,33.38422393798828,123.07283782958984,41.064964294433594,62.81888198852539,37.62480926513672,53.574501037597656,100.57933807373047,23.0939998626709,72.79828643798828,24.752756118774414
2018-11-05,48.892539978027344,85.62149810791016,50.97160339355469,95.62879180908203,81.42389678955078,34.43403625488281,127.14959716796875,42.50223922729492,61.99100112915039,39.50660705566406,53.85100173950195,103.81007385253906,23.367332458496094,72.58914184570312,25.311891555786133
2018-11-12,46.438053131103516,79.67050170898438,40.751007080078125,94.51171875,82.66627502441406,34.09634780883789,127.71824645996094,42.92144775390625,61.140480041503906,40.36359786987305,53.41350173950195,102.59738159179688,23.62066650390625,71.04914855957031,24.628507614135742
2018-11-19,41.341453552246094,75.10299682617188,35.93563461303711,91.6417465209961,80.65733337402344,33.806400299072266,124.42881774902344,41.937599182128906,58.45356369018555,39.678890228271484,51.505001068115234,98.0736312866211,21.722000122070312,67.95964050292969,23.936246871948242
2018-11-26,42.85076141357422,84.50849914550781,40.50318145751953,95.5428695678711,83.27423095703125,36.22786331176758,128.51437377929688,43.11822509765625,61.5586051940918,40.65895080566406,55.48249816894531,105.51456451416016,23.365333557128906,71.41038513183594,25.205394744873047
2018-12-03,40.42963409423828,81.45649719238281,36.619083404541016,88.75459289550781,81.4591293334961,34.41764831542969,128.03851318359375,42.329586029052734,60.11836242675781,41.172950744628906,52.32899856567383,99.73880767822266,23.864667892456055,69.92520904541016,22.569475173950195
2018-12-10,39.70737838745117,79.59549713134766,36.331302642822266,86.17676544189453,85.1510238647461,34.3236083984375,117.09498596191406,42.54515075683594,58.52325439453125,40.80819320678711,52.58549880981445,100.89013671875,24.380666732788086,69.1529312133789,21.84775733947754
2018-12-17,36.1680793762207,68.87249755859375,32.14372253417969,80.91800689697266,80.15508270263672,32.85820388793945,112.77217102050781,41.01891326904297,52.746822357177734,39.20280075073242,49.5625,93.46825408935547,21.31800079345703,69.00038146972656,20.85711669921875
2018-12-24,37.48781204223633,73.9010009765625,33.155879974365234,83.20366668701172,80.34012603759766,33.665348052978516,112.05023193359375,40.69985580444336,52.78553771972656,38.88981246948242,52.33399963378906,95.52354431152344,22.257999420166016,69.92520904541016,21.76743507385254
2018-12-31,35.57537841796875,78.76950073242188,33.786006927490234,86.52046203613281,81.494384765625,33.696693420410156,112.54325866699219,41.01891326904297,55.093021392822266,38.847042083740234,53.903499603271484,96.98889923095703,21.179332733154297,71.17420959472656,22.82947540283203
2019-01-07,36.54240036010742,82.02799987792969,36.92173385620117,86.54741668701172,80.85997772216797,33.602657318115234,114.23365783691406,40.820587158203125,55.534385681152344,39.56306076049805,53.2234992980957,97.81672668457031,23.150667190551758,72.4994888305664,23.231090545654297
2019-01-14,37.629390716552734,84.80999755859375,38.931190490722656,90.60147094726562,80.55157470703125,33.32838439941406,115.06124877929688,41.053409576416016,56.51776123046875,39.648624420166016,55.3650016784668,102.48869323730469,20.150667190551758,76.70415496826172,26.14948081970215
2019-01-21,37.854942321777344,83.52850341796875,39.730010986328125,89.56198120117188,83.12470245361328,31.847291946411133,112.89542388916016,40.84645080566406,55.534385681152344,39.223060607910156,55.07550048828125,101.9748764038086,19.80266761779785,76.85672760009766,26.399375915527344
2019-01-28,39.95692825317383,81.3115005493164,35.904605865478516,89.98644256591797,86.56160736083984,33.602657318115234,118.15147399902344,41.9932975769043,58.786537170410156,40.03814697265625,55.930999755859375,97.79768371582031,20.81399917602539,77.71482849121094,25.328405380249023
2019-02-04,40.890342712402344,79.41100311279297,36.75800704956055,87.80348205566406,86.77474212646484,33.3823127746582,116.5667495727539,42.683128356933594,57.28435134887695,41.20672607421875,55.11899948120117,100.54759216308594,20.386667251586914,78.52523040771484,25.248085021972656
2019-02-11,41.068119049072266,80.39749908447266,39.032894134521484,91.4330825805664,87.45858764648438,33.51668930053711,120.07080078125,39.00978469848633,60.84061050415039,41.43864059448242,55.98149871826172,102.97399139404297,20.525333404541016,81.40462493896484,25.97991943359375
2019-02-18,41.68263244628906,81.5780029296875,39.49184799194336,90.95665740966797,89.03047943115234,33.95936965942383,120.26446533203125,39.044273376464844,61.396484375,42.35954666137695,55.827999114990234,105.59066772460938,19.6473331451416,80.81348419189453,25.95313835144043
2019-02-25,42.16459274291992,83.58650207519531,38.81210708618164,90.46288299560547,87.42304992675781,34.27556610107422,121.80522155761719,39.1305046081543,62.63350296020508,42.23121643066406,57.42599868774414,107.53234100341797,19.652666091918945,83.10177612304688,26.158401489257812
2019-03-04,41.66816711425781,81.04000091552734,37.409278869628906,89.2327880859375,87.39640808105469,32.323062896728516,122.35604095458984,38.66487121582031,61.8584098815918,42.77193832397461,57.49850082397461,105.60208129882812,18.94266700744629,81.05964660644531,25.699918746948242
2019-03-11,44.851539611816406,85.61799621582031,42.169864654541016,92.2993392944336,90.97537231445312,33.02659606933594,121.94834899902344,39.061519622802734,62.75092697143555,43.3476676940918,59.51499938964844,110.76223754882812,18.36199951171875,82.9714126586914,26.282987594604492
2019-03-18,46.039573669433594,88.2385025024414,44.079566955566406,86.41749572753906,90.2826919555664,33.0819206237793,121.33684539794922,39.950504302978516,63.00929641723633,43.957401275634766,60.38249969482422,111.8515853881836,17.635332107543945,78.56475830078125,24.22878646850586
2019-03-25,45.774505615234375,89.0374984741211,44.59114074707031,87.69087982177734,92.40518188476562,33.5720329284668,123.8892593383789,40.75942611694336,63.25983428955078,43.81914138793945,58.84450149536133,112.70207977294922,18.657333374023438,80.49565887451172,24.749065399169922
2019-04-01,47.47342300415039,91.86399841308594,47.419673919677734,91.22518920898438,92.04997253417969,33.98308563232422,120.68989562988281,40.420196533203125,64.58296966552734,43.084739685058594,60.5724983215332,114.56546783447266,18.33066749572754,81.63318634033203,26.08563804626465
2019-04-08,47.924049377441406,92.15299987792969,47.186248779296875,97.0732421875,93.30215454101562,32.97126770019531,120.51261901855469,40.65504837036133,63.35377502441406,43.2592658996582,61.13650131225586,115.57838439941406,17.84666633605957,82.43611907958984,27.063405990600586
2019-04-15,49.126556396484375,93.08450317382812,46.26492691040039,99.03722381591797,94.1813735961914,31.129425048828125,121.87747955322266,41.298709869384766,63.51819610595703,42.921539306640625,62.07350158691406,117.89093017578125,18.21733283996582,85.26556396484375,26.937822341918945
2019-04-22,49.23258972167969,97.53150177001953,44.2260856628418,99.9188232421875,94.67631530761719,31.595809936523438,124.42101287841797,41.97715759277344,63.017120361328125,43.45420455932617,63.87099838256836,124.1213607788086,15.675999641418457,84.4148178100586,27.224872589111328
2019-04-29,51.027896881103516,98.12300109863281,45.447898864746094,101.35909271240234,94.87306213378906,32.71830749511719,125.85674285888672,42.37728500366211,60.6527214050293,43.612876892089844,59.477500915527344,123.17530822753906,17.00200080871582,81.91992950439453,27.54780387878418
2019-05-06,47.51679229736328,94.4990005493164,41.92402267456055,98.2079849243164,94.81047058105469,32.18867492675781,123.23344421386719,41.91627502441406,59.94025421142578,43.46553421020508,58.38199996948242,121.48394775390625,15.968000411987305,80.24712371826172,26.534156799316406
2019-05-13,45.7209587097168,93.44999694824219,38.871971130371094,96.68915557861328,96.09832000732422,33.072296142578125,122.84349822998047,42.79479217529297,60.11257553100586,45.10206604003906,58.43899917602539,122.3821792602539,14.0686674118042,80.83979034423828,25.47566032409668
2019-05-20,43.29461669921875,91.16400146484375,36.04591369628906,95.76390075683594,95.41861724853516,33.45508575439453,123.05619812011719,43.15141296386719,58.679264068603516,46.09713363647461,56.93050003051758,121.07998657226562,12.708666801452637,78.53607940673828,25.27831268310547
2019-05-27,42.351165771484375,88.75350189208984,33.63954544067383,92.49059295654297,92.0379638671875,33.11215591430664,117.0273208618164,42.73390579223633,56.042259216308594,44.927528381347656,55.32500076293945,118.62464141845703,12.343999862670898,73.73751831054688,23.861005783081055
2019-06-03,45.9991569519043,90.20149993896484,36.1740837097168,95.28385162353516,97.27887725830078,34.22865676879883,123.63046264648438,44.78666305541992,59.05936050415039,46.62126922607422,53.41849899291992,126.0290756225586,13.633333206176758,79.95289611816406,24.69524383544922
2019-06-10,46.62570571899414,93.4834976196289,35.960262298583984,95.85991668701172,99.4521713256836,34.10106658935547,125.004638671875,44.630104064941406,58.87723159790039,47.207489013671875,54.314998626708984,127.0361557006836,14.32800006866455,79.98162841796875,25.288637161254883
2019-06-17,48.08683776855469,95.56500244140625,37.73042678833008,95.52822875976562,99.4521713256836,34.8267822265625,126.78926086425781,45.18887710571289,61.52214813232422,47.342063903808594,56.26850128173828,131.37142944335938,14.790666580200195,82.19589233398438,25.360790252685547
2019-06-24,47.8787956237793,94.68150329589844,40.83070373535156,97.58822631835938,98.06590270996094,34.54766845703125,124.28187561035156,44.636627197265625,60.68275451660156,46.728477478027344,54.13999938964844,128.48443603515625,14.897333145141602,80.4704818725586,26.15444564819336
2019-07-01,49.40524673461914,97.14550018310547,39.83622741699219,99.06340026855469,101.1961669921875,35.026161193847656,125.43299102783203,45.679779052734375,60.28679656982422,47.46979522705078,56.63349914550781,131.45773315429688,15.539999961853027,83.2215347290039,26.388935089111328
2019-07-08,49.180274963378906,100.55000305175781,41.6710319519043,101.35584259033203,102.84175109863281,33.81395721435547,119.83812713623047,45.688541412353516,61.47465133666992,47.6112174987793,57.266998291015625,133.2225341796875,16.338666915893555,85.42620849609375,26.56028938293457
2019-07-15,49.00851058959961,98.22599792480469,41.87739562988281,99.8086929321289,102.8596420288086,34.10903549194336,116.27778625488281,45.048622131347656,59.384037017822266,47.839317321777344,56.57749938964844,131.0357208251953,17.211999893188477,82.96273040771484,26.515195846557617
2019-07-22,50.254356384277344,97.15249633789062,43.52573776245117,102.16458129882812,103.27373504638672,34.36423873901367,116.65257263183594,47.4855842590332,59.24150085449219,47.711578369140625,62.26100158691406,135.56275939941406,15.202667236328125,83.91170501708984,27.75076675415039
2019-07-29,49.35445022583008,91.16200256347656,40.07490158081055,99.2724609375,104.81298828125,30.304969787597656,116.95598602294922,45.87262725830078,56.818302154541016,48.2225227355957,59.816001892089844,131.30426025390625,15.62266731262207,77.7769546508789,26.497156143188477
2019-08-05,48.621456146240234,90.37899780273438,38.33207321166992,96.46825408935547,105.11903381347656,29.260305404663086,117.82149505615234,46.828121185302734,56.097686767578125,49.37898635864258,59.44499969482422,132.08119201660156,15.667332649230957,78.5821304321289,25.550189971923828
2019-08-12,50.144187927246094,89.62850189208984,39.66965866088867,94.69256591796875,107.27938079833984,27.89186668395996,117.2147216796875,47.69596862792969,54.08628463745117,49.618492126464844,58.96049880981445,130.56573486328125,14.662667274475098,76.9526138305664,24.377744674682617
2019-08-19,49.206871032714844,87.48100280761719,40.38566970825195,93.19815826416016,105.60511779785156,27.642332077026367,113.97561645507812,47.108642578125,54.109371185302734,50.615291595458984,57.67900085449219,128.36375427246094,14.09333324432373,77.1059799194336,23.87269401550293
2019-08-26,50.68811798095703,88.81449890136719,41.64617156982422,96.57374572753906,108.22454833984375,28.616329193115234,114.53778839111328,48.24822235107422,54.903106689453125,49.97205352783203,59.5265007019043,132.66534423828125,15.040666580200195,80.9977035522461,24.810644149780273
2019-09-02,51.78571319580078,91.67549896240234,44.459754943847656,98.99116516113281,110.60092163085938,29.381044387817383,115.26119995117188,48.41477966308594,56.86735916137695,50.49559783935547,60.316001892089844,133.85862731933594,15.16333293914795,85.23365783691406,25.00905990600586
2019-09-09,53.11884307861328,91.96700286865234,45.27853012084961,105.68962860107422,109.92582702636719,29.711074829101562,117.57161712646484,47.56446838378906,58.23833084106445,50.117130279541016,62.00149917602539,132.14569091796875,16.34666633605957,83.91703796386719,27.38897705078125
2019-09-16,52.87115478515625,89.70800018310547,42.97653579711914,104.52046966552734,110.0338134765625,29.533985137939453,118.35377502441406,47.603172302246094,57.78934860229492,51.77554702758789,61.492000579833984,134.185791015625,16.041332244873047,83.30198669433594,26.862442016601562
2019-09-23,53.13583755493164,86.27249908447266,42.74509048461914,103.48318481445312,112.13117980957031,29.155656814575195,115.61181640625,47.95639419555664,57.308311462402344,53.04629898071289,61.29750061035156,132.54022216796875,16.142000198364258,88.71257019042969,26.644563674926758
2019-09-30,55.12459945678711,86.98249816894531,45.28600311279297,100.75810241699219,111.61808776855469,28.92222023010254,120.16075897216797,48.15947723388672,55.29594802856445,53.580753326416016,60.54800033569336,132.91552734375,15.428667068481445,89.44295501708984,25.754898071289062
2019-10-07,57.3586311340332,86.59600067138672,46.28643798828125,102.91209411621094,108.99866485595703,29.067108154296875,118.06610107421875,47.064544677734375,55.30398178100586,52.651771545410156,60.785499572753906,134.41676330566406,16.525999069213867,90.2214126586914,26.245126724243164
2019-10-14,57.407196044921875,87.87550354003906,47.40632629394531,106.82868194580078,105.74014282226562,29.348848342895508,114.80268859863281,48.37139892578125,54.20558166503906,53.32615280151367,62.22050094604492,132.2322998046875,17.1299991607666,92.35487365722656,27.552385330200195
2019-10-21,59.876766204833984,88.06649780273438,50.90287780761719,111.6756591796875,111.65167236328125,29.598379135131836,115.38705444335938,47.46189880371094,55.52043533325195,54.33541488647461,63.21500015258789,135.4272003173828,21.875333786010742,87.37674713134766,28.79610252380371
2019-10-28,62.12051010131836,89.5719985961914,50.4175910949707,113.24407196044922,112.21333312988281,30.902423858642578,117.94921875,47.59435272216797,55.801048278808594,54.067047119140625,63.61249923706055,138.3045654296875,20.887332916259766,85.70455932617188,28.868724822998047
2019-11-04,63.169551849365234,89.29399871826172,51.70920944213867,115.53021240234375,108.43572998046875,29.82377052307129,119.56741333007812,46.102054595947266,56.73908615112305,50.94060516357422,65.44999694824219,140.4601287841797,22.47599983215332,86.31000518798828,30.19414710998535
2019-11-11,64.72798156738281,86.97450256347656,50.81578063964844,114.77702331542969,109.19668579101562,30.298931121826172,121.31148529052734,46.508235931396484,56.141319274902344,53.083011627197266,66.677001953125,144.31903076171875,23.47800064086914,89.41413116455078,29.89456558227539
2019-11-18,63.758609771728516,87.28600311279297,52.48317337036133,115.89352416992188,108.97022247314453,31.152305603027344,124.12537384033203,46.82612609863281,56.28738021850586,53.5325927734375,64.68350219726562,143.95333862304688,22.202667236328125,89.70243835449219,30.12152099609375
2019-11-25,65.09088897705078,90.04000091552734,53.939029693603516,116.75303649902344,110.5736312866211,31.306726455688477,123.60397338867188,47.1528434753418,55.28123092651367,53.633522033691406,65.20449829101562,146.1715850830078,21.996000289916992,89.84658813476562,30.248615264892578
2019-12-02,65.93357849121094,87.58000183105469,52.84068298339844,119.65946197509766,112.50321960449219,31.11979866027832,127.07643127441406,48.41246032714844,56.400978088378906,54.05187225341797,66.96949768066406,146.5288848876953,22.392667770385742,93.46304321289062,30.566356658935547
2019-12-09,67.01497650146484,88.0469970703125,55.78444290161133,121.22787475585938,113.66275024414062,31.152305603027344,127.981689453125,48.41246032714844,56.17378234863281,54.64222717285156,67.34349822998047,149.2132110595703,23.892667770385742,94.20497131347656,31.436067581176758
2019-12-16,68.05986022949219,89.32499694824219,59.61480712890625,121.60890197753906,113.56309509277344,31.883769989013672,132.2181396484375,48.90174865722656,56.749881744384766,55.970516204833984,67.56099700927734,151.99412536621094,27.03933334350586,96.31510925292969,31.910707473754883
2019-12-23,70.5831069946289,93.48999786376953,58.9921875,123.29249572753906,114.22439575195312,31.956918716430664,131.9375457763672,49.23979187011719,56.70930480957031,55.92439270019531,67.73200225830078,153.49081420898438,28.691999435424805,97.86640167236328,32.26670455932617
